de-date;tavg;tmin;tmax;wind;globrad;precip;relhumid
;C_deg;C_deg;C_deg;m/s;MJ m-2 d-1;mm;%
23.10.2012;5.01625;3.83;8.89;3.7925;1.886795563;3.744648304;82.16666667
24.10.2012;3.138333333;2.22;5;2.8135;3.528661688;1.78225839;91.45833333
25.10.2012;3.373333333;2.22;5;2.692;4.935915875;0.649516747;74.625
26.10.2012;5.546666667;2.78;10;5.790833333;2.520826813;2.520750975;83.04166667
27.10.2012;1.979166667;-2.22;6.11;3.499565217;7.615346063;0;66.04166667
28.10.2012;6.611666667;2.22;13.89;6.074583333;1.603746254;12.91365043;78.45833333
29.10.2012;8.98625;1.97;15;4.910869565;2.221502188;5.872235284;90.29166667
30.10.2012;3.605833333;0.87;12.22;5.173333333;1.207559;10.17374429;95
31.10.2012;6.7475;2.15;12.78;5.85;1.513680313;2.620880725;86.16666667
01.11.2012;3.048333333;0;6.31;1.727058824;3.45227175;0.357195735;84.5
02.11.2012;1.95875;-1.11;7.22;3.406521739;6.063489313;0;87.41666667
03.11.2012;3.078333333;2.22;3.94;4.974166667;1.691675926;3.61788529;79.45833333
04.11.2012;6.90375;4.18;11.11;3.247391304;5.861261688;0.169918043;88.54166667
05.11.2012;8.714583333;7.78;10;4.39375;1.806254688;0.623486936;84.54166667
06.11.2012;9.332083333;7.22;12.78;5.51625;0.666503563;11.32768276;90.83333333
07.11.2012;4.5775;2.22;7.22;4.185416667;3.015710063;0.398789678;83.25
08.11.2012;3.936666667;2.22;6.11;4.447916667;2.444964313;1.271481247;79.41666667
09.11.2012;6.7925;5.26;7.78;4.08;2.2717;0.820176123;85.375
10.11.2012;3.267916667;-1.12;6.11;3.344166667;2.741510313;0.08466882;76.79166667
11.11.2012;-2.030833333;-7.22;2.22;1.766842105;5.082632688;0;81.91666667
12.11.2012;1.28875;-1.11;5;4.187916667;4.923631438;1.655042171;65.41666667
13.11.2012;3.345833333;2.22;5.22;2.780833333;0.753901652;1.928371377;84.45833333
14.11.2012;1.079583333;-0.21;2.88;4.026363636;3.731609688;0.134300441;84.04166667
15.11.2012;2.054166667;0;4.03;4.942083333;1.211306898;0.230416597;88.375
16.11.2012;2.17;-0.48;3.89;5.779583333;2.900784375;0.14112331;80.5
17.11.2012;3.015416667;2.07;3.89;3.507142857;2.150859813;0.282264766;77.91666667
18.11.2012;0.86875;-0.88;2.22;2.498571429;2.058272938;0.363975196;78.75
19.11.2012;-0.4;-5;5;2.406315789;4.083467563;0.084668398;86.08333333
20.11.2012;1.241666667;-1.11;2.78;1.051111111;2.62243625;0.132956426;88.91666667
21.11.2012;3.0575;1.86;6.11;0.998888889;2.754821;0.161055286;87.33333333
22.11.2012;1.357916667;-1.11;3.89;2.000588235;4.245776688;0;84.08333333
23.11.2012;-1.341666667;-3.89;1.11;2.8;4.413592125;0;87
24.11.2012;-1.924583333;-3.89;1.11;2.423181818;4.206714438;0;87
25.11.2012;-3.347916667;-6.11;-1.11;2.589473684;2.308994367;0.698408578;91.25
26.11.2012;-0.3075;-1.11;1.11;2.107142857;1.469889129;1.489272807;96.375
27.11.2012;-0.109166667;-2.78;1.11;2.304761905;1.533422277;0.612533317;95.125
28.11.2012;-1.92625;-6.11;1.11;3.013684211;0.50795884;4.315530648;95.45833333
29.11.2012;4.019166667;1.11;6.11;2.018;0.826450879;0.921595376;96.54166667
30.11.2012;9.653333333;5.62;12.78;4.13375;1.260187844;3.097718349;89.04166667
01.12.2012;9.11125;7.72;11.11;2.496363636;1.926516508;0.855684979;90.79166667
02.12.2012;5.263333333;0.22;7.78;3.8545;0.861305121;0.917591693;95.58333333
03.12.2012;-0.261666667;-1.51;3.89;4.450833333;0.929201664;14.10135854;91
04.12.2012;3.073333333;-1.53;8.89;6.562916667;0.849658086;1.255291209;82.79166667
05.12.2012;-1.28;-2.59;0;3.1875;2.457714203;0.075455755;74
06.12.2012;-2.568333333;-3.08;-2.22;4.939583333;1.095234141;0.587665912;84.75
07.12.2012;-1.435416667;-3.03;0;3.38875;0.239067389;4.330948927;91.04166667
08.12.2012;-0.057083333;-1.16;1.11;1.977142857;1.12635793;0.501013099;98.625
09.12.2012;-3.346666667;-6.44;-1.11;2.624444444;2.088370109;0.202316645;92.75
10.12.2012;-0.684583333;-4.37;1.11;5.509166667;0.908164777;0.977262156;93.54166667
11.12.2012;-4.032916667;-7.78;-1.33;7.039583333;2.513272875;0.22883543;81.16666667
12.12.2012;-8.319166667;-11.11;-6.11;7.0925;2.356682125;1.890322194;75.875
13.12.2012;-6.319583333;-7.78;-5;9.182916667;0.304110195;15.60484269;67.45833333
14.12.2012;-9.55625;-11.11;-7.78;6.837083333;0.698802313;3.222928994;68.125
15.12.2012;-12.11708333;-13.95;-10;4.855416667;3.253456188;0;74
16.12.2012;-13.35416667;-16.26;-10;3.812916667;3.592919188;0;75.75
17.12.2012;-14.95416667;-18.2;-10;1.864666667;2.798754961;0.102393329;81.9
18.12.2012;-15.62375;-18.26;-12.78;4.230454545;3.319251875;0;71.42857143
19.12.2012;-15.62375;-18.58;-12.22;4.339583333;3.51097825;0;66
20.12.2012;-14.58166667;-17.22;-12.22;4.4125;3.45890525;0;70.13043478
21.12.2012;-13.25666667;-15.91;-10;4.295;2.75520325;0;62.85
22.12.2012;-12.07208333;-13.89;-8.89;4.709166667;1.615350547;0;59.29411765
23.12.2012;-14.69;-18.95;-12.22;4.395833333;2.345652938;0;68.9375
24.12.2012;-18.86;-22.26;-13.89;2.295294118;3.094738313;0.563040667;77.54545455
25.12.2012;-14.84541667;-17.22;-11.11;4.53875;2.041636535;0.24065093;81.2173913
26.12.2012;-2.789166667;-11.11;2.78;5.207083333;0.175332549;1.955512445;95.25
27.12.2012;1.4425;0.48;2.22;3.422857143;0.158416;5.850368645;96.375
28.12.2012;1.4825;0.54;2.22;3.96173913;1.220015871;1.002385441;90.25
29.12.2012;-1.84625;-5.04;1.11;4.50125;2.731701688;0.243531904;81.91666667
30.12.2012;-6.222083333;-11.11;-2.78;4.713809524;3.076213125;0;83.58333333
31.12.2012;-3.082083333;-12.22;-0.76;2.053125;3.095768313;0.570696779;93.91666667
01.01.2013;-0.9725;-2.23;2.22;2.422142857;0.3738715;2.015797872;91.91666667
02.01.2013;-0.82;-2.23;2.22;3.239473684;3.059488688;0;90.25
03.01.2013;0.165;-1.12;2.22;3.646666667;0.588883152;1.474468503;90.375
04.01.2013;0.139583333;-1.11;1.11;3.15375;1.056543141;1.854004804;91.54166667
05.01.2013;-0.3375;-1.11;0;1.911578947;0.366595707;3.132846905;94.54166667
06.01.2013;-1.932083333;-2.84;0;2.206;0.487112465;1.36844175;96.08333333
07.01.2013;-2.049583333;-3.89;0;2.284166667;1.038122965;1.206181332;95.375
08.01.2013;-2.734583333;-5.09;-1.11;3.3;1.540518875;0.625461442;94.625
09.01.2013;-6.246666667;-8.7;-5;3.319583333;2.298547125;0.380212659;89.5
10.01.2013;-9.474583333;-12.66;-7.22;1.597692308;2.235315625;0.314897843;87.70833333
11.01.2013;-7.16375;-10.73;-6.02;3.47875;0.85106825;1.281654171;89.41666667
12.01.2013;-4.941666667;-7.22;-3.89;2.1955;1.946119219;0.348344227;92.79166667
13.01.2013;-8.473333333;-15;-6.11;2.4125;2.9860665;0.196849971;87.66666667
14.01.2013;-10.3;-12.91;-8.89;3.807916667;2.933643375;0.207621619;87.25
15.01.2013;-12.92166667;-16.4;-10;3.508636364;3.645553188;1.038279894;82.60869565
16.01.2013;-4.851666667;-12.22;0;2.935454545;0.819749266;5.787541159;91.25
17.01.2013;-2.25;-5;0.17;3.4225;0.529617918;6.24863313;82.08333333
18.01.2013;-1.747083333;-5;1.11;2.696521739;1.221922375;1.35897928;93.70833333
19.01.2013;-1.509583333;-3.33;1.11;2.072380952;1.503609641;3.292510752;93.16666667
20.01.2013;0.975;-1.01;2.78;2.879565217;1.081685973;1.741132;95.70833333
21.01.2013;-0.70125;-3.04;1.11;3.9625;1.846055105;0.487999525;89.54166667
22.01.2013;-9.7125;-14.28;-3.89;2.851363636;1.203251508;0.634908676;78.83333333
23.01.2013;-12.94791667;-17.96;-7.78;2.255;1.845599367;3.071869738;79.89473684
24.01.2013;-10.48583333;-13.89;-8.89;2.507391304;2.327507313;0;80.04166667
25.01.2013;-13.61833333;-17.22;-10;2.652083333;3.289623563;0.093039125;81.27272727
26.01.2013;-17.16708333;-22.22;-7.78;1.223333333;4.691470375;0;80.05
27.01.2013;-16.49958333;-22.69;-10;3.307777778;5.432282125;0.547319651;75.69565217
28.01.2013;-9.234583333;-13.69;-6.11;4.141666667;1.429797188;0.905571273;80
29.01.2013;-5.932916667;-7.22;-3.89;3.6;1.448685375;1.718456391;93.58333333
30.01.2013;-5.5125;-7.22;-3.89;3.77375;1.536611125;1.825412968;89.79166667
31.01.2013;-5.117916667;-6.11;-3.64;3.543333333;2.573098563;1.782316482;90.91666667
01.02.2013;-1.871666667;-5;0.16;3.36;1.722822625;1.1433404;93.08333333
02.02.2013;0.77625;-0.06;2.22;2.786521739;2.562888125;0.425069389;92.375
03.02.2013;0.767083333;0;2.22;5.691666667;1.034313004;7.238525897;93.75
04.02.2013;1.766666667;-0.27;2.78;5.574166667;1.086019688;5.938106508;89.04166667
05.02.2013;-1.030416667;-3.13;1.11;4.7025;3.58733575;1.012002584;77.25
06.02.2013;-0.276666667;-2.22;1.11;3.944782609;3.34410325;0;87.79166667
07.02.2013;-1.675833333;-2.78;-0.91;5.995833333;2.136513125;2.602000255;92.91666667
08.02.2013;-1.051666667;-2.22;-0.48;6.709583333;2.437527875;3.506583627;94
09.02.2013;-0.315833333;-1.11;0.35;7.552916667;2.095128875;1.896152506;92.625
10.02.2013;1.02875;0;1.58;4.905;2.706573;1.896504546;96.625
11.02.2013;0.202083333;-1.11;1.11;3.2475;2.83923925;0.670587484;96.04166667
12.02.2013;-3.175416667;-5;-1.11;3.163913043;3.58685475;0.599530351;84.625
13.02.2013;-2.83625;-3.89;-2.22;2.385714286;4.487053188;1.370987957;90.875
14.02.2013;-4.040833333;-5.44;-2.22;2.144;3.861250188;0.318330247;86.25
15.02.2013;-3.81625;-5.63;-1.11;2.777083333;3.638039688;0.472132437;91
16.02.2013;-4.915416667;-7.78;-2.78;3.588333333;5.090145813;0.175987909;85.45833333
17.02.2013;-7.190833333;-10;-5;2.794347826;4.826582438;0.190343606;82.95833333
18.02.2013;-9.5675;-12.22;-6.85;3.383809524;6.529113875;0.188368722;82.5
19.02.2013;-9.9275;-13.39;-6.11;2.325;6.314366875;0.273308935;81.66666667
20.02.2013;-9.165;-13.89;-2.78;1.152727273;6.407257563;0.248603988;81.41666667
21.02.2013;-6.21875;-10.44;-2.78;1.633076923;6.651850938;0.284750276;82.20833333
22.02.2013;-6.898333333;-11.18;-2.78;1.85875;7.4142145;0.088665634;81.04166667
23.02.2013;-8.265;-12.78;-2.22;1.915;9.37139;0;80.375
24.02.2013;-9.629583333;-17.22;-2.22;1.541333333;10.456626;0;77
25.02.2013;-8.557916667;-15.19;-1.11;2.09;10.582947;0;77.66666667
26.02.2013;-6.884166667;-13.95;1.11;2.308095238;10.902545;0;68.83333333
27.02.2013;-3.795416667;-9.06;1.11;4.161428571;9.730677;0;67.25
28.02.2013;0.259166667;-2.78;2.22;4.188333333;9.317551688;0.087462366;81.875
01.03.2013;0.59;-0.62;2.22;5.167083333;5.069376313;0.904280489;84.5
02.03.2013;-0.362916667;-3.89;2.22;4.614545455;8.239931125;1.965470583;84.08333333
03.03.2013;-5.026666667;-11.11;-0.99;2.776363636;5.807983313;2.69438792;87.66666667
04.03.2013;-1.680833333;-7.78;2.22;3.335;5.9869685;3.560337937;89.45833333
05.03.2013;-11.05375;-16.11;-7.78;4.089130435;12.863669;0.147849772;73.30434783
06.03.2013;-6.81;-17.22;0;3.6885;9.929869;0;72.34782609
07.03.2013;1.053333333;-1.11;2.22;5.8525;11.402359;0;78.375
08.03.2013;-3.68875;-9.51;2.22;3.80375;10.025882;0;62.75
09.03.2013;-7.441666667;-12.99;-2.78;4.820869565;9.93194925;0.458817114;65.20833333
10.03.2013;-4.910416667;-7.22;-2.78;3.45875;10.051642;0.754790788;83.625
11.03.2013;-7.159583333;-8.07;-5;4.529583333;3.883483125;4.514402259;82.20833333
12.03.2013;-7.240833333;-11.11;-3.89;3.547391304;13.331367;0;73.875
13.03.2013;-6.348333333;-11.11;-2.22;2.081764706;11.699445;0;72.91666667
14.03.2013;-4.399583333;-10;0;3.353888889;8.191922;0.908742193;88.16666667
15.03.2013;3.865;0;7.22;7.380416667;3.760243813;2.78910459;89.91666667
16.03.2013;3.935416667;-1.52;7.22;3.895416667;12.175811;0.096973483;85.91666667
17.03.2013;-2.896666667;-4.52;-1.11;3.54625;14.172183;0;70.41666667
18.03.2013;-2.837083333;-4.69;-1.11;3.784090909;11.024449;0.151246786;72.41666667
19.03.2013;-4.59625;-7.51;-1.11;4.633333333;15.607184;0.21559;77.45833333
20.03.2013;-0.929583333;-7.22;2.78;3.812727273;1.982745938;6.996679353;91.08333333
21.03.2013;-2.474166667;-5;1.11;5.670416667;14.203462;0.139052834;75.625
22.03.2013;-4.316666667;-9.84;0;3.763809524;11.665331;9.449694306;79
23.03.2013;-2.765;-4.83;-1.11;6.580833333;2.282348688;19.06056702;89.66666667
24.03.2013;-3.720416667;-5.94;-2.22;4.472916667;3.176751438;10.85447031;91.79166667
25.03.2013;-7.52125;-8.97;-6.11;6.730833333;11.004633;0.797719928;82.33333333
26.03.2013;-8.726666667;-12.58;-5;4.393478261;17.319566;0;77.29166667
27.03.2013;-8.925416667;-15;-2.78;2.942916667;19.548623;0;61.39130435
28.03.2013;-8.630416667;-15;-2.22;3.160833333;19.189119;0;54.10526316
29.03.2013;-5.742083333;-14.36;2.22;2.931363636;19.658819;0;61.25
30.03.2013;-3.282083333;-12.22;2.22;5.101666667;11.598033;7.207965013;72.25
31.03.2013;0.709583333;-1.11;2.65;3.89;7.22772;2.086249689;91.20833333
01.04.2013;7.31375;1.52;13.89;4.981666667;16.114693;1.721368739;79.41666667
02.04.2013;7.754166667;4.17;11.11;3.178571429;6.659775188;0.855218328;85.25
03.04.2013;4.04375;1.17;7.22;3.225416667;15.141155;0;84.75
04.04.2013;4.957083333;1.49;10;3.916666667;18.342102;0;77.29166667
05.04.2013;8.2625;-1.11;16.11;2.486818182;15.785555;1.002549659;78
06.04.2013;8.527083333;4.38;12.22;2.646363636;6.731291;6.177451462;89.875
07.04.2013;4.035833333;1.55;10;4.324166667;10.152578;0.414030583;86.625
08.04.2013;1.645;0;3.89;2.983478261;16.768557;0;75.58333333
09.04.2013;3.45875;-1.95;7.78;2.997619048;21.301908;0;57.70833333
10.04.2013;4.71;-1.24;10;3.567272727;20.553752;0;46.79166667
11.04.2013;4.734583333;-0.17;8.89;3.003636364;15.815465;0;47
12.04.2013;6.529166667;1.09;11.11;2.192352941;17.089816;0;47.58333333
13.04.2013;7.679166667;1.11;13.32;2.029444444;17.37478;0.069219619;53.375
14.04.2013;8.862916667;0;15.14;2.917391304;13.178867;0.062197447;51.29166667
15.04.2013;9.48875;2.22;16.11;2.625909091;21.277522;0;40.58333333
16.04.2013;9.190416667;-1.11;17.22;2.455333333;21.630296;0;41
17.04.2013;11.38958333;0;20;2.6485;21.134946;0;42.66666667
18.04.2013;13.00791667;3.89;21.11;2.257;21.782532;0;44.625
19.04.2013;13.97958333;2.78;22.78;2.48875;21.848759;0;43.29166667
20.04.2013;15.04583333;5;23.89;1.678;21.981252;0;43.58333333
21.04.2013;9.331666667;6.11;13.89;4.832608696;13.249877;1.218620921;62.95833333
22.04.2013;5.567916667;1.11;8.89;4.612083333;18.961658;0.328540802;57.91666667
23.04.2013;6.905833333;1.15;12.22;4.018181818;22.160949;0;50.91666667
24.04.2013;8.835833333;-2.78;17.78;4.320416667;18.183624;0;48.04166667
25.04.2013;10.02708333;3.89;15;5.418333333;15.066036;0;48.33333333
26.04.2013;9.78375;5.08;15.32;7.434090909;23.623373;0;45.25
27.04.2013;17.55208333;8.89;26.11;4.615;19.696431;0;35.25
28.04.2013;20.46333333;15.93;26.11;4.6375;21.65038;1.828599721;44.08333333
29.04.2013;13.23083333;7.78;22.22;4.084583333;21.508864;0.076435506;56.375
30.04.2013;13.99833333;5;22.23;3.47;18.551799;1.114308834;50.75
01.05.2013;14.535;9.76;18.89;2.925454545;14.55631;6.884196075;81.91666667
02.05.2013;12.61041667;6.56;17.78;3.03625;23.311827;0;55.79166667
03.05.2013;13.39958333;5;20;2.391363636;24.362213;0;66.33333333
04.05.2013;17.95041667;7.78;27.78;2.897894737;21.671399;0;63.54166667
05.05.2013;18.79916667;8.89;27.78;3.87173913;21.502359;0.324964523;57.20833333
06.05.2013;15.36875;10.78;20;5.338333333;25.133487;0;53.54166667
07.05.2013;11.75375;5;17.78;2.935;25.29368;0;54.54166667
08.05.2013;13.42083333;2.78;22.36;2.222307692;25.180758;0;54.41666667
09.05.2013;16.89083333;6.11;25;1.916842105;25.310995;0;53.20833333
10.05.2013;19.095;7.78;27.22;2.525;24.78443;0;48.91666667
11.05.2013;20.75833333;10;28.89;1.943888889;24.928619;0;47.08333333
12.05.2013;21.0025;13.8;28.89;1.836;23.449103;0;47.875
13.05.2013;21.16333333;11.11;28.89;2.824117647;25.086299;0;42
14.05.2013;21.96458333;13.89;28.19;3.545789474;19.557864;0.151693821;40.66666667
15.05.2013;23.67;15.57;31.11;3.349545455;20.823466;0.910672359;42.54166667
16.05.2013;23.96458333;16.11;31.14;3.367619048;22.700352;0.601084903;42.875
17.05.2013;24.12541667;16.11;32.22;2.602222222;23.684385;0;41.04166667
18.05.2013;23.27083333;16.11;30;2.3995;23.736156;0.156495065;49.58333333
19.05.2013;20.5225;15;26.11;2.997826087;24.479911;0.157177448;44.33333333
20.05.2013;18.18;12.22;25.01;3.25173913;20.268676;2.769958155;56.375
21.05.2013;20.22333333;15;27.48;2.835652174;19.323736;5.916320719;70.20833333
22.05.2013;18.45708333;13.89;23.89;2.233529412;19.258781;1.941492083;80.20833333
23.05.2013;20.16125;14.48;27.22;2.914347826;23.345394;0.545501709;70.625
24.05.2013;22.10041667;16.11;27.22;3.741818182;18.91579;2.207104582;57.95833333
25.05.2013;18.625;16.11;21.11;3.004583333;12.173956;9.2226509;72.04166667
26.05.2013;18.38916667;12.78;23.89;2.573913043;22.875039;0.913418364;70.625
27.05.2013;18.525;12.58;23.13;2.756;19.762022;1.337826252;66.95833333
28.05.2013;16.88833333;14.92;18.89;2.258636364;15.263592;2.941654064;85.79166667
29.05.2013;17.14583333;10;22.78;2.847368421;22.23646;0.505566597;67.25
30.05.2013;18.4325;10;25;1.493076923;22.982954;0.089041889;61.04166667
31.05.2013;19.54083333;12.22;25;2.215263158;26.017758;0;61.625
01.06.2013;20.52041667;14.59;25.69;2.496;23.344585;0;67.54166667
02.06.2013;17.19333333;15;19.15;3.550833333;12.268304;12.36027456;79.04166667
03.06.2013;18.68333333;13.89;23.89;3.13;13.408228;4.034475423;61.25
04.06.2013;20.225;12.78;27.22;2.26;22.389349;0;49.41666667
05.06.2013;20.62416667;11.11;27.22;2.90625;23.024572;0;54.79166667
06.06.2013;17.76458333;11.11;22.22;3.6095;27.729286;0;52.95833333
07.06.2013;16.95541667;7.78;22.78;1.502142857;26.864149;0;53.08333333
08.06.2013;18.43458333;8.89;25;1.710833333;24.321622;0;53.91666667
09.06.2013;18.8225;12.22;25;2.022;21.786638;1.228500783;65.91666667
10.06.2013;20.64083333;13.89;27.22;2.248;23.282537;3.713584505;65.33333333
11.06.2013;22.6775;15;28.89;2.636470588;23.765906;0.225105119;55.54166667
12.06.2013;20.61333333;15;30;2.146470588;21.967591;1.760605694;67.25
13.06.2013;20.79875;15.39;25.17;3.212608696;24.778092;0.88573042;66.75
14.06.2013;21.36416667;15;26.52;3.176666667;27.068431;0;59.58333333
15.06.2013;23.17541667;16.11;28.89;3.17625;24.802885;0.272095203;58.75
16.06.2013;24.45958333;18.89;31.11;3.1825;21.544593;0;44.75
17.06.2013;24.11416667;18.89;28.98;1.816842105;19.368509;1.628300641;55.70833333
18.06.2013;20.23083333;16.11;23.89;3.687916667;24.874943;1.964092255;66.08333333
19.06.2013;17.17;12.78;21.11;4.025833333;19.103538;4.426791333;62.33333333
20.06.2013;18.40583333;12.22;23.89;5.375833333;26.951194;0;53.29166667
21.06.2013;17.30125;12.78;21.8;4.063478261;26.301796;0;58.20833333
22.06.2013;15.92291667;13.47;18.68;3.327083333;22.929878;0;71.29166667
23.06.2013;17.63333333;13.89;22.22;2.620434783;18.990286;0.14370284;71.70833333
24.06.2013;20.38791667;12.22;27.22;2.392;21.214351;0;66.25
25.06.2013;24.03083333;16.11;31.11;2.49;23.247907;0;60.70833333
26.06.2013;23.90666667;17.22;32.22;1.638333333;22.432918;5.992650986;67
27.06.2013;24.88625;17.22;31.67;1.406;24.461011;2.268157899;64.20833333
28.06.2013;24.36916667;18.89;31.11;2.241666667;23.027137;3.427200718;64.04166667
29.06.2013;23.09666667;17.22;28.89;2.015454545;23.42803;4.244944546;67.54166667
30.06.2013;22.32375;16.11;28.89;1.93875;20.677061;4.629850388;71.33333333
01.07.2013;20.47666667;18.25;23.39;2.75;13.852334;10.54232195;82.5
02.07.2013;22.73166667;17.78;27.63;3.8975;22.553086;1.689066587;51.70833333
03.07.2013;21.96666667;12.22;28.12;2.01875;27.565659;0;54.16666667
04.07.2013;23.39416667;13.89;30;2.56125;21.145377;0;53.58333333
05.07.2013;23.93791667;17.22;30;2.547647059;25.089441;0.791875878;51.75
06.07.2013;24.61333333;15;32.22;2.594090909;21.025722;0;50.16666667
07.07.2013;24.40541667;16.11;32.78;1.693529412;23.116234;0.99322712;56.54166667
08.07.2013;21.60208333;16.11;27.78;2.342941176;20.992571;5.818677833;73.95833333
09.07.2013;18.82041667;13.89;23.18;4.099166667;20.278852;0.653386116;73.25
10.07.2013;20.62375;13.89;26.11;3.696086957;25.086155;0.250205398;63.20833333
11.07.2013;20.80125;13.89;27.22;2.085263158;21.021552;2.316832542;59.625
12.07.2013;20.76333333;11.11;27.78;1.644210526;21.026265;0.050470233;57.41666667
13.07.2013;21.96541667;12.78;29.33;1.292;19.29722;0.23727119;56.41666667
14.07.2013;21.62875;17.22;28.89;2.538888889;20.312884;7.409118116;66.95833333
15.07.2013;18.8025;15;25;2.588947368;18.58668;11.07709785;79.75
16.07.2013;18.62958333;12.78;23.89;3.143157895;18.488119;2.853917424;74.41666667
17.07.2013;19.8525;15;23.97;3.673043478;21.185751;0.113323331;68.83333333
18.07.2013;19.63083333;12.78;25;2.676;26.571491;0;56.625
19.07.2013;20.13;11.11;27.22;2.895555556;22.86788;0;55.125
20.07.2013;19.73375;13.89;27.22;2.590555556;17.712764;8.204255719;69.875
21.07.2013;16.93083333;12.78;21.11;3.712083333;20.030882;7.306262851;72.25
22.07.2013;14.52958333;10;20;3.0725;18.253334;6.795857102;77.125
23.07.2013;15.33916667;11.11;21.11;3.016666667;18.812856;5.70959691;70.33333333
24.07.2013;14.73833333;10;18.89;1.859047619;13.969481;4.071223084;77.875
25.07.2013;17.15833333;8.89;23.89;2.100952381;21.757702;0.550918048;68.66666667
26.07.2013;16.46833333;12.22;21.11;3.894583333;15.145027;6.656952435;78.83333333
27.07.2013;17.21875;14.61;20;4.545833333;16.411314;0.434419213;76.25
28.07.2013;17.7925;15;22.22;3.614166667;15.043224;0.585139962;74.41666667
29.07.2013;17.99333333;14.8;22.22;4.259166667;18.560648;0;74.16666667
30.07.2013;17.19166667;15;20;3.7075;16.36288;0.629228074;82.08333333
31.07.2013;19.62541667;14.87;26.11;2.846666667;19.61808;2.726758597;75.54166667
01.08.2013;19.99125;14.87;25.53;3.328333333;19.97792;0;71.45833333
02.08.2013;20.02541667;16.48;24.66;3.390833333;23.31336;0;64.20833333
03.08.2013;16.85416667;13.38;20.87;1.530416667;15.193067;2.536546439;74.04166667
04.08.2013;18.17041667;15.39;21.61;3.05125;14.772525;8.412815165;85.875
05.08.2013;18.99125;17.24;21.69;3.002083333;11.114271;6.558262045;87.70833333
06.08.2013;20.35666667;17.6;23.61;2.630416667;16.733284;6.750190863;85.33333333
07.08.2013;20.75958333;16.92;25.56;1.811666667;18.666509;5.245391279;81.375
08.08.2013;20.43666667;15.5;25.63;1.127916667;19.5654;7.049124688;77.95833333
09.08.2013;20.77125;12.7;27.72;1.975833333;22.932563;0;64.75
10.08.2013;22.66625;14.51;29.91;0.588333333;22.400898;0;64.08333333
11.08.2013;24.48833333;17.71;30.72;0.659583333;19.71041;0;65.08333333
12.08.2013;23.645;16.84;29.99;1.245416667;20.599415;0;64.45833333
13.08.2013;23.2525;17.89;30.16;1.627083333;19.824751;2.17944957;72.04166667
14.08.2013;23.59375;16.65;30.47;1.239583333;20.041938;0.432342291;60.75
15.08.2013;21.17416667;16.38;26.97;2.415833333;17.511657;0;68.75
16.08.2013;18.96125;15.43;23.49;3.018333333;20.949489;0;67.41666667
17.08.2013;18.67833333;11.64;24.72;2.804166667;21.077436;0;57.79166667
18.08.2013;18.65333333;11.88;24.96;2.135416667;21.501186;0;59.83333333
19.08.2013;18.84416667;12.24;25.03;1.715;21.756464;0;56.33333333
20.08.2013;19.89416667;15.41;25.18;1.7125;19.722312;0;53.95833333
21.08.2013;18.80916667;10.62;26.24;1.329583333;20.033172;0;60.08333333
22.08.2013;19.68375;11.17;27.49;1.107916667;20.33946;0;65.29166667
23.08.2013;20.42625;11.14;28.89;1.127083333;18.520831;0;59.33333333
24.08.2013;21.27083333;13.94;28.33;0.9225;17.314161;0.611659591;61.375
25.08.2013;19.79875;14.31;25.25;1.635;17.828019;0;66.25
26.08.2013;16.80416667;14.36;19.23;2.9625;12.833422;0.450193882;78.79166667
27.08.2013;14.89041667;11.14;18.81;2.4675;11.996614;1.566752791;70.625
28.08.2013;16.00708333;10.72;21.62;2.430416667;8.88618;0.674679875;64.83333333
29.08.2013;17.91416667;13.92;22.22;2.178333333;5.217712188;3.711849451;62.66666667
30.08.2013;18.42541667;13.89;23.89;2.460454545;11.765654;4.080749757;57.91666667
31.08.2013;15.87916667;13.81;18.89;1.877727273;10.465376;7.614784641;84.16666667
01.09.2013;15.17875;13.89;17.22;3.306521739;9.033394;1.387190074;85.45833333
02.09.2013;15.74291667;11.69;22.78;3.214347826;13.271892;5.959220463;78.79166667
03.09.2013;13.31875;10;17.26;2.287083333;10.40370363;0.633478165;83.91666667
04.09.2013;13.86833333;9.24;17.78;1.938947368;12.223493;2.160871401;82.20833333
05.09.2013;12.55625;11.11;15;2.720416667;5.392767625;0.805222429;85.20833333
06.09.2013;11.68041667;10.11;12.78;2.585833333;7.735227;1.098958077;86.125
07.09.2013;11.3225;8.89;13.47;2.009166667;11.140094;0.564791029;86.83333333
08.09.2013;12.38416667;10.74;14.15;3.735416667;5.277842;2.68843901;90.29166667
09.09.2013;12.63083333;10;16.11;2.554166667;10.318845;1.994952327;88.66666667
10.09.2013;13.35458333;8.96;18.89;2.629565217;14.348362;0.890128547;80.625
11.09.2013;12.45583333;7.78;16.64;2.458181818;14.276557;0;80.83333333
12.09.2013;12.59958333;7.14;20;0.991176471;14.903788;0.162951648;76.20833333
13.09.2013;13.44083333;7.78;20;1.694583333;6.096903;0.195741653;74.125
14.09.2013;14.27416667;11.11;17.78;3.5225;6.599873375;5.663376069;73.58333333
15.09.2013;14.56083333;10;18.89;3.40173913;8.238889;8.789740503;85.5
16.09.2013;12.75541667;10;15.89;2.47;8.800940875;1.368641853;91.58333333
17.09.2013;12.8225;7.22;17.34;2.200869565;11.921195;2.497912617;87.75
18.09.2013;14.76333333;10;19.73;2.010416667;10.262922;3.958410351;83.41666667
